facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner,source_detail
"cms-nursing-home-provider-info:165798","Hallmar Village","165798","skilled_nursing","Medicare and Medicaid","LINN","8900 C Avenue NE","CEDAR RAPIDS","IA","52402","3193694638","","55","MERCY-PHS SENIOR HOUSING, INC.","","ACTIVE","2024-01-29","","","2026-07-01","true","42.0588","-91.639","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Church related"",""average_residents_per_day"":53.3,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":3,""longstay_qm_rating"":2,""shortstay_qm_rating"":3,""staffing_rating"":4,""chain_name"":""PRESBYTERIAN HOMES & SERVICES"",""chain_id"":""412"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165017","Harmony Cedar Rapids","165017","skilled_nursing","Medicare and Medicaid","LINN","1940 First Avenue NE","CEDAR RAPIDS","IA","52402","3193645151","","96","CEDAR RAPIDS SKILLED NURSING FACILITY LLC","","ACTIVE","1967-01-01","","","2026-07-01","true","41.994","-91.642","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":78.1,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":3,""staffing_rating"":2,""chain_name"":""LEGACY HEALTHCARE"",""chain_id"":""306"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165310","Heritage Specialty Care","165310","skilled_nursing","Medicare and Medicaid","LINN","200 Clive Drive SW","CEDAR RAPIDS","IA","52404","3193967171","","171","CARE INITIATIVES","","ACTIVE","1997-02-01","","","2026-07-01","true","41.9669","-91.722","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":119.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":1,""longstay_qm_rating"":3,""shortstay_qm_rating"":1,""staffing_rating"":3,""chain_name"":""CARE INITIATIVES"",""chain_id"":""106"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165278","Living Center West","165278","skilled_nursing","Medicare and Medicaid","LINN","1050 4th Avenue SE","CEDAR RAPIDS","IA","52403","3193668714","","94","STL CARE COMPANY","","ACTIVE","1996-05-01","","","2026-07-01","true","41.9815","-91.657","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":72.8,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":null,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":3,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165542","Meth-Wick Health Center","165542","skilled_nursing","Medicare and Medicaid","LINN","1625 Brendelwood Drive","CEDAR RAPIDS","IA","52405","3193659171","","69","METH WICK COMMUNITY","","ACTIVE","2004-07-01","","","2026-07-01","true","41.9874","-91.694","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Other"",""average_residents_per_day"":57.3,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":4,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165587","Northbrook Healthcare and Rehabilitation Center","165587","skilled_nursing","Medicare and Medicaid","LINN","6420 Council Street NE","CEDAR RAPIDS","IA","52402","3193931447","","130","EREZ HEALTHCARE GROUP LLC","","ACTIVE","2008-06-01","","","2026-07-01","true","42.0422","-91.658","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":81.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":3,""longstay_qm_rating"":2,""shortstay_qm_rating"":3,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165389","St Luke's Helen G Nassif Transitional Care Center","165389","skilled_nursing","Medicare and Medicaid","LINN","1420 Unitypoint Way","CEDAR RAPIDS","IA","52402","3193668701","","46","STL CARE COMPANY","","ACTIVE","1998-04-01","","","2026-07-01","true","42.0208","-91.67","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":40.3,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":4,""qm_rating"":5,""longstay_qm_rating"":4,""shortstay_qm_rating"":5,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:165621","The Gardens Of Cedar Rapids","165621","skilled_nursing","Medicare","LINN","5710 Dean Road SW","CEDAR RAPIDS","IA","52404","3196321469","","40","STONE CREEK SENIOR PARTNERS, LLC","","ACTIVE","2017-11-06","","","2026-07-01","true","41.9437","-91.748","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":34.2,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":3,""qm_rating"":4,""longstay_qm_rating"":5,""shortstay_qm_rating"":4,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165567","West Ridge Care Center","165567","skilled_nursing","Medicare and Medicaid","LINN","3131 F Avenue NW","CEDAR RAPIDS","IA","52405","3193903367","","60","Legal Business Name Not Available","","ACTIVE","2006-01-01","","","2026-07-01","true","41.98","-91.713","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":50.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":4,""longstay_qm_rating"":2,""shortstay_qm_rating"":5,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165225","Centerville Specialty Care","165225","skilled_nursing","Medicare and Medicaid","APPANOOSE","1208 East Cross Street","CENTERVILLE","IA","52544","6418568651","","46","CARE INITIATIVES","","ACTIVE","1994-07-01","","","2026-07-01","true","40.7409","-92.864","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":41.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":""CARE INITIATIVES"",""chain_id"":""106"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165257","Golden Age Care Center","165257","skilled_nursing","Medicare and Medicaid","APPANOOSE","1915 South 18th Street","CENTERVILLE","IA","52544","6418562757","","46","GOLDEN AGE PROPERTIES LLC","","ACTIVE","1995-06-01","","","2026-07-01","true","40.7152","-92.868","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":36,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":1,""longstay_qm_rating"":1,""shortstay_qm_rating"":null,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:16e728","MercyOne Centerville Medical Center","16E728","skilled_nursing","Medicaid","APPANOOSE","One St Joseph Drive","CENTERVILLE,","IA","52544","6414374111","","19","Legal Business Name Not Available","","ACTIVE","2008-04-01","","","2026-07-01","true","40.7275","-92.865","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Church related"",""average_residents_per_day"":18.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:165305","Chariton Specialty Care","165305","skilled_nursing","Medicare and Medicaid","LUCAS","1214 North Seventh Street","CHARITON","IA","50049","6417745921","","60","CARE INITIATIVES","","ACTIVE","1996-12-01","","","2026-07-01","true","41.0287","-93.303","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":33.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":""CARE INITIATIVES"",""chain_id"":""106"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165019","Chautauqua Guest Home #2","165019","skilled_nursing","Medicare and Medicaid","FLOYD","602 Eleventh Street","CHARLES CITY","IA","50616","6412282353","","53","CHAUTAUQUA GUEST HOMES INC","","ACTIVE","1967-01-01","","","2026-07-01","true","43.0527","-92.678","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":38.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":4,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":null,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165243","Chautauqua Guest Home #3","165243","skilled_nursing","Medicare and Medicaid","FLOYD","302 Ninth Street","CHARLES CITY","IA","50616","6412285351","","57","CHAUTAUQUA GUEST HOMES INC","","ACTIVE","1995-01-01","","","2026-07-01","true","43.0557","-92.676","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":43.1,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":4,""longstay_qm_rating"":5,""shortstay_qm_rating"":2,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165425","Accura Healthcare of Cherokee, LLC","165425","skilled_nursing","Medicare and Medicaid","CHEROKEE","921 Riverview Drive","CHEROKEE","IA","51012","7122255724","","44","CHEROKEE CARE LLC","","ACTIVE","2000-08-25","","","2026-07-01","true","42.7591","-95.535","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":37.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":1,""staffing_rating"":4,""chain_name"":""ACCURA HEALTHCARE"",""chain_id"":""8"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165428","Careage Hills Rehabilitation and Healthcare","165428","skilled_nursing","Medicare and Medicaid","CHEROKEE","725 North Second Street","CHEROKEE","IA","51012","7122252561","","44","CHEROKEE HEALTHCARE, INC.","","ACTIVE","2000-08-10","","","2026-07-01","true","42.7574","-95.551","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Individual"",""average_residents_per_day"":37.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":""THE ENSIGN GROUP"",""chain_id"":""507"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165330","Cherokee Specialty Care","165330","skilled_nursing","Medicare and Medicaid","CHEROKEE","1011 North Roosevelt","CHEROKEE","IA","51012","7122255189","","62","CARE INITIATIVES","","ACTIVE","1997-06-23","","","2026-07-01","true","42.7622","-95.545","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":37.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""CARE INITIATIVES"",""chain_id"":""106"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:165590","Clarence Nursing Home","165590","skilled_nursing","Medicare and Medicaid","CEDAR","402 2nd Avenue","CLARENCE","IA","52216","5634523262","","46","CLARENCE NURSING HOME INC","","ACTIVE","2009-02-18","","","2026-07-01","true","41.8869","-91.063","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":43.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":4,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":null,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
